(morp)	B_PS	B_OG	B_LC	B_DT	B_TI	I_PS	I_OG	I_LC	I_DT	I_TI	O	I
資料	0	0	0	0	0	0	0	0	0	0	1	0
參禪	0	0	0	0	0	0	0	0	0	0	1	0
코샤르	1	0	0	0	0	0	0	0	0	0	0	0
경영혁신	0	0	0	0	0	0	0	0	0	0	1	0
집회	0	0	0	0	0	0	0	0	0	0	4	0
테베노	0	4	0	0	0	0	0	0	0	0	0	0
장악	0	0	0	0	0	0	0	0	0	0	4	0
한숨	0	0	0	0	0	0	0	0	0	0	3	0
악한	0	0	0	0	0	0	0	0	0	0	1	0
식물	0	0	0	0	0	0	0	0	0	0	2	0
알아듣	0	0	0	0	0	0	0	0	0	0	5	0
출연진	0	0	0	0	0	0	0	0	0	0	1	0
상륙	0	0	0	0	0	0	0	0	0	0	1	0
신경외과	0	0	0	0	0	0	0	0	0	0	1	0
心理學	0	0	0	0	0	0	0	0	0	0	1	0
표지	0	0	0	0	0	0	0	0	0	0	2	0
약하	0	0	0	0	0	0	0	0	0	0	3	0
괴로움	0	0	0	0	0	0	0	0	0	0	2	0
위상	0	0	0	0	0	0	0	0	0	0	4	0
며느리	0	0	0	0	0	0	0	0	0	0	1	0
가평	0	0	1	0	0	0	0	0	0	0	0	0
조건하	0	0	0	0	0	0	0	0	0	0	1	0
거치	0	0	0	0	0	0	0	0	0	0	17	0
낭패	0	0	0	0	0	0	0	0	0	0	1	0
튜란족	0	0	0	0	0	0	0	0	0	0	1	0
신임	0	0	0	0	0	0	0	0	0	0	2	0
돋	0	0	0	0	0	0	0	0	0	0	2	0
經典化	0	0	0	0	0	0	0	0	0	0	2	0
대학정책실	0	0	0	0	0	0	0	0	0	0	1	0
는다든지	0	0	0	0	0	0	0	0	0	0	1	0
진흙구이	0	0	0	0	0	0	0	0	0	0	2	0
군속	0	0	0	0	0	0	0	0	0	0	2	0
德	0	0	0	0	0	0	0	0	0	0	1	0
크리스	2	0	0	0	0	0	0	0	0	0	0	0
시대	0	0	0	0	0	0	0	0	0	0	20	4
개인임금	0	0	0	0	0	0	0	0	0	0	1	0
통치자	0	0	0	0	0	0	0	0	0	0	1	0
끈	0	0	0	0	0	0	0	0	0	0	1	0
간밤	0	0	0	0	3	0	0	0	0	0	2	0
허리	0	0	0	0	0	0	0	0	0	0	2	0
옥토끼	0	0	0	0	0	0	0	0	0	0	1	0
金宏弼	1	0	0	0	0	0	0	0	0	0	0	0
정국안정	0	0	0	0	0	0	0	0	0	0	1	0
베이컨주의자	0	0	0	0	0	0	0	0	0	0	1	0
유럽사회	0	0	4	0	0	0	0	0	0	0	0	0
오줌	0	0	0	0	0	0	0	0	0	0	5	0
못잖이	0	0	0	0	0	0	0	0	0	0	1	0
얼어붙	0	0	0	0	0	0	0	0	0	0	2	0
바꾸	0	0	0	0	0	0	0	0	0	0	20	0
전수	0	0	0	0	0	0	0	0	0	0	1	0
독신자	0	0	0	0	0	0	0	0	0	0	1	0
튀어나오	0	0	0	0	0	0	0	0	0	0	2	0
시행일	0	0	0	0	0	0	0	0	0	0	1	0
위성중계	0	0	0	0	0	0	0	0	0	0	1	0
뒤엎	0	0	0	0	0	0	0	0	0	0	1	0
근무복	0	0	0	0	0	0	0	0	0	0	1	0
기회	0	0	0	0	0	0	0	0	0	0	9	0
엘	3	0	0	0	0	0	0	0	0	0	0	0
상의	0	0	0	0	0	0	0	0	0	0	2	0
투철	0	0	0	0	0	0	0	0	0	0	1	0
예레미아	1	0	0	0	0	0	0	0	0	0	0	0
삭이	0	0	0	0	0	0	0	0	0	0	1	0
어도	0	0	0	0	0	0	0	0	0	0	21	0
소송	0	0	0	0	0	0	0	0	0	0	1	0
지역모임	0	0	0	0	0	0	0	0	0	0	1	0
침투방법	0	0	0	0	0	0	0	0	0	0	1	0
사진작가	0	0	0	0	0	0	0	0	0	0	2	0
구석기시대	0	0	0	1	0	0	0	0	0	0	0	0
살구나무	0	0	0	0	0	0	0	0	0	0	1	0
해변	0	0	0	0	0	0	0	0	0	0	0	2
신비주의	0	0	0	0	0	0	0	0	0	0	1	0
학업	0	0	0	0	0	0	0	0	0	0	2	0
실행위원	0	0	0	0	0	0	0	0	0	0	1	0
서초구	0	0	1	0	0	0	0	0	0	0	0	0
주소	0	0	0	0	0	0	0	0	0	0	4	0
김수용	2	0	0	0	0	0	0	0	0	0	0	0
공약	0	0	0	0	0	0	0	0	0	0	2	0
승리	0	0	0	0	0	0	0	0	0	0	7	0
아타르	1	0	0	0	0	0	0	0	0	0	0	0
구름	0	0	0	0	0	0	0	0	0	0	1	0
라지만	0	0	0	0	0	0	0	0	0	0	1	0
경제환경	0	0	0	0	0	0	0	0	0	0	1	0
진수	0	0	0	0	0	0	0	0	0	0	1	0
은밀히	0	0	0	0	0	0	0	0	0	0	1	0
타악가락	0	0	0	0	0	0	0	0	0	0	1	0
분열양상	0	0	0	0	0	0	0	0	0	0	1	0
도쿄	0	0	3	0	0	0	0	0	0	0	0	0
고다르	4	0	0	0	0	0	0	0	0	0	0	1
르네상스	0	0	0	4	0	0	0	0	0	0	0	0
儒家	0	0	0	0	0	0	0	0	0	0	1	0
접속	0	0	0	0	0	0	0	0	0	0	1	0
발앞	0	0	0	0	0	0	0	0	0	0	2	0
노년	0	0	0	0	0	0	0	0	0	0	2	0
그나마	0	0	0	0	0	0	0	0	0	0	4	0
헌법안	0	0	0	0	0	0	0	0	0	0	1	0
진	2	0	0	0	0	0	0	0	0	0	1	0
터번	0	0	0	0	0	0	0	0	0	0	1	0
빈부격차	0	0	0	0	0	0	0	0	0	0	1	0
여론조사	0	0	0	0	0	0	0	0	0	0	2	0
중간색톤	0	0	0	0	0	0	0	0	0	0	1	0
따라가	0	0	0	0	0	0	0	0	0	0	1	0
외교활동	0	0	0	0	0	0	0	0	0	0	1	0
교묘	0	0	0	0	0	0	0	0	0	0	2	0
평범	0	0	0	0	0	0	0	0	0	0	3	0
셋째	0	0	0	0	0	0	0	0	0	0	2	0
실험결과	0	0	0	0	0	0	0	0	0	0	1	0
편파수사	0	0	0	0	0	0	0	0	0	0	1	0
다물	0	0	0	0	0	0	0	0	0	0	2	0
무력	0	0	0	0	0	0	0	0	0	0	3	0
지원	0	0	0	0	0	0	0	0	0	0	15	0
대학가요제	0	0	0	0	0	0	0	0	0	0	1	0
급속히	0	0	0	0	0	0	0	0	0	0	2	0
유영모	2	0	0	0	0	0	0	0	0	0	0	0
처지	0	0	0	0	0	0	0	0	0	0	8	0
정치학	0	0	0	0	0	0	0	0	0	0	4	0
南北	0	0	1	0	0	0	0	0	0	0	0	0
聖者	0	0	0	0	0	0	0	0	0	0	1	0
고품질	0	0	0	0	0	0	0	0	0	0	1	0
문호	0	0	0	0	0	0	0	0	0	0	1	0
옷로비	0	0	0	0	0	0	0	0	0	0	1	0
보니	0	0	0	0	0	0	0	0	0	0	0	1
현대미술	0	0	0	0	0	0	0	0	0	0	1	0
위천	0	0	0	0	0	0	0	0	0	0	1	0
소지	0	0	0	0	0	0	0	0	0	0	3	0
美女	0	0	0	0	0	0	0	0	0	0	1	0
항존	0	0	0	0	0	0	0	0	0	0	1	0
평강군	0	0	1	0	0	0	0	0	0	0	0	0
중상	0	0	0	0	0	0	0	0	0	0	1	0
겹쌓이	0	0	0	0	0	0	0	0	0	0	1	0
明	0	0	1	0	0	0	0	0	0	0	0	0
으나	0	0	0	0	0	0	0	0	0	0	68	0
임하	0	0	0	0	0	0	0	0	0	0	3	0
되돌	0	0	0	0	0	0	0	0	0	0	1	0
줄어들	0	0	0	0	0	0	0	0	0	0	3	0
해토	0	0	0	0	0	0	0	0	0	0	1	0
금리차	0	0	0	0	0	0	0	0	0	0	1	0
시험	0	0	0	0	0	0	0	0	0	0	2	0
서울시	0	0	7	0	0	0	0	0	0	0	0	0
선물	0	0	0	0	0	0	0	0	0	0	6	0
음악선생	0	0	0	0	0	0	0	0	0	0	1	0
휘두르	0	0	0	0	0	0	0	0	0	0	2	0
만주	0	0	2	0	0	0	0	0	0	0	0	0
무너지	0	0	0	0	0	0	0	0	0	0	4	0
소보원	0	3	0	0	0	0	0	0	0	0	0	0
삐쭉거리	0	0	0	0	0	0	0	0	0	0	1	0
왠지	0	0	0	0	0	0	0	0	0	0	4	0
게엄령	0	0	0	0	0	0	0	0	0	0	1	0
열혈	0	0	0	0	0	0	0	0	0	0	1	0
涅槃	0	0	0	0	0	0	0	0	0	0	2	0
763	0	0	0	0	0	0	0	0	0	0	1	0
브라자	0	0	0	0	0	0	0	0	0	0	2	0
기소단계	0	0	0	0	0	0	0	0	0	0	1	0
유덕화	2	0	0	0	0	0	0	0	0	0	0	0
가구	0	0	0	0	0	0	0	0	0	0	4	0
주사	0	0	0	0	0	0	0	0	0	0	1	0
조정	0	0	0	0	0	0	0	0	0	0	7	0
공비침투	0	0	0	0	0	0	0	0	0	0	5	0
천연기념물	0	0	0	0	0	0	0	0	0	0	1	0
기득	3	0	0	0	0	0	0	0	0	0	1	0
수혈	0	0	0	0	0	0	0	0	0	0	1	0
정밀장비	0	0	0	0	0	0	0	0	0	0	1	0
라이브토크	0	0	0	0	0	0	0	0	0	0	1	0
불교	0	21	0	0	0	0	0	0	0	0	0	0
눈속임	0	0	0	0	0	0	0	0	0	0	1	0
노아	2	0	0	0	0	0	0	0	0	0	0	0
저렇	0	0	0	0	0	0	0	0	0	0	1	0
문화사업	0	0	0	0	0	0	0	0	0	0	1	0
제정	0	0	0	0	0	0	0	0	0	0	2	0
곯아떨어지	0	0	0	0	0	0	0	0	0	0	1	0
야기	0	0	0	0	0	0	0	0	0	0	11	0
중도탈락	0	0	0	0	0	0	0	0	0	0	1	0
처리	0	0	0	0	0	0	0	0	0	0	9	0
6937	0	0	0	0	0	0	0	0	0	0	1	0
氣質	0	0	0	0	0	0	0	0	0	0	1	0
독기	0	0	0	0	0	0	0	0	0	0	1	0
선거풍토	0	0	0	0	0	0	0	0	0	0	1	0
매이	0	0	0	0	0	0	0	0	0	0	1	0
짜내	0	0	0	0	0	0	0	0	0	0	3	0
문화부쪽	0	1	0	0	0	0	0	0	0	0	0	0
파남색	0	0	0	0	0	0	0	0	0	0	1	0
마리오	1	0	0	0	0	0	0	0	0	0	0	0
돋보이	0	0	0	0	0	0	0	0	0	0	4	0
잔류	0	0	0	0	0	0	0	0	0	0	2	0
며	0	0	0	0	0	0	0	0	0	0	245	0
고봉	1	0	0	0	0	0	0	0	0	0	0	0
비로소	0	0	0	0	0	0	0	0	0	0	5	0
들려주	0	0	0	0	0	0	0	0	0	0	1	0
치안	0	0	0	0	0	0	0	0	0	0	1	0
춤	0	0	0	0	0	0	0	0	0	0	5	0
영혼	0	0	0	0	0	0	0	0	0	0	4	0
도전욕	0	0	0	0	0	0	0	0	0	0	1	0
시교육청	0	1	0	0	0	0	0	0	0	0	0	0
총재	0	0	0	0	0	0	0	0	0	0	10	0
추위	0	0	0	0	0	0	0	0	0	0	2	0
뽑	0	0	0	0	0	0	0	0	0	0	3	0
장백현	0	0	1	0	0	0	0	0	0	0	0	0
작년	0	0	0	10	0	0	0	0	0	0	1	0
모자디디	1	0	0	0	0	0	0	0	0	0	0	1
라타	1	0	0	0	0	0	0	0	0	0	0	0
초장	0	0	0	0	0	0	0	0	0	0	1	0
부럽	0	0	0	0	0	0	0	0	0	0	4	0
격막	0	0	0	0	0	0	0	0	0	0	2	0
탐탁	0	0	0	0	0	0	0	0	0	0	2	0
끌리	0	0	0	0	0	0	0	0	0	0	2	0
단절	0	0	0	0	0	0	0	0	0	0	2	0
표명	0	0	0	0	0	0	0	0	0	0	3	0
도전	0	0	0	0	0	0	0	0	0	0	7	0
감시	0	0	0	0	0	0	0	0	0	0	2	0
망녕	0	0	0	0	0	0	0	0	0	0	1	0
전사	0	0	0	0	0	0	0	0	0	0	1	0
괴	0	0	0	0	0	0	0	0	0	0	3	0
비웃	0	0	0	0	0	0	0	0	0	0	1	0
동상	0	0	0	0	0	0	0	0	0	0	1	0
카게무샤	0	0	0	0	0	0	0	0	0	0	3	0
사교육비	0	0	0	0	0	0	0	0	0	0	1	0
러브스토리	0	0	0	0	0	0	0	0	0	0	3	0
66	0	0	0	2	0	0	0	0	0	0	2	0
신검	0	0	0	0	0	0	0	0	0	0	1	0
사계절	0	0	0	2	0	0	0	0	0	0	0	0
전제하	0	0	0	0	0	0	0	0	0	0	1	0
의상	0	0	0	0	0	0	0	0	0	0	3	0
간호사	0	0	0	0	0	0	0	0	0	0	1	0
생리불순	0	0	0	0	0	0	0	0	0	0	1	0
한서	0	0	0	0	0	0	0	0	0	0	2	0
公立	0	0	0	0	0	0	0	0	0	0	1	0
헛기침	0	0	0	0	0	0	0	0	0	0	2	0
BC	0	0	0	2	0	0	0	0	0	0	0	0
만치	0	0	0	0	0	0	0	0	0	0	1	0
기관단총	0	0	0	0	0	0	0	0	0	0	1	0
곤궁	0	0	0	0	0	0	0	0	0	0	1	0
가르치	0	0	0	0	0	0	0	0	0	0	19	0
성리학사	0	0	0	0	0	0	0	0	0	0	1	0
독립선언	0	0	0	0	0	0	0	0	0	0	1	0
밤색	0	0	0	0	0	0	0	0	0	0	4	0
매일	0	0	0	13	0	0	0	0	0	0	5	0
골머리	0	0	0	0	0	0	0	0	0	0	1	0
납득	0	0	0	0	0	0	0	0	0	0	1	0
개인주의	0	0	0	0	0	0	0	0	0	0	1	0
공산	0	0	0	0	0	0	0	0	0	0	7	0
지사	0	0	0	0	0	0	0	0	0	0	2	0
연령	0	0	0	0	0	0	0	0	0	0	2	0
아름	0	0	0	0	0	0	0	0	0	0	1	0
려다가	0	0	0	0	0	0	0	0	0	0	1	0
장애물	0	0	0	0	0	0	0	0	0	0	2	0
착하	0	0	0	0	0	0	0	0	0	0	3	0
폐단	0	0	0	0	0	0	0	0	0	0	2	0
비견	0	0	0	0	0	0	0	0	0	0	1	0
알프스리조트	0	2	0	0	0	0	0	0	0	0	0	0
항상	0	0	0	0	0	0	0	0	0	0	7	0
無神論	0	0	0	0	0	0	0	0	0	0	1	0
미신	0	0	0	0	0	0	0	0	0	0	3	0
장소	0	0	0	0	0	0	0	0	0	0	13	0
생일때	0	0	0	0	0	0	0	0	0	0	1	0
法衣	0	0	0	0	0	0	0	0	0	0	1	0
쥐어짜	0	0	0	0	0	0	0	0	0	0	1	0
日帝	0	0	2	0	0	0	0	0	0	0	0	0
티자	0	0	0	0	0	0	0	0	0	0	1	0
학백촌	1	0	0	0	0	0	0	0	0	0	0	0
놈	0	0	0	0	0	0	0	0	0	0	19	0
고집	0	0	0	0	0	0	0	0	0	0	6	0
저기	0	0	0	0	0	0	0	0	0	0	1	0
홍기	3	0	0	0	0	0	0	0	0	0	0	0
일손	0	0	0	0	0	0	0	0	0	0	1	0
참담	0	0	0	0	0	0	0	0	0	0	2	0
안전	0	0	0	0	0	0	0	0	0	0	4	0
566	0	0	0	0	0	0	0	0	0	0	1	0
비우	0	0	0	0	0	0	0	0	0	0	2	0
순간정지	0	0	0	0	0	0	0	0	0	0	1	0
출산	0	0	0	0	0	0	0	0	0	0	3	0
요르단	0	0	1	0	0	0	0	0	0	0	0	0
올림피아	0	0	1	0	0	0	0	0	0	0	0	0
넘치	0	0	0	0	0	0	0	0	0	0	1	0
고지식	0	0	0	0	0	0	0	0	0	0	1	0
연쇄회담	0	0	0	0	0	0	0	0	0	0	1	0
高下	0	0	0	0	0	0	0	0	0	0	1	0
영어	0	0	0	0	0	0	0	0	0	0	6	0
극장장	0	0	0	0	0	0	0	0	0	0	1	0
짐카나	0	0	0	0	0	0	0	0	0	0	1	0
노쇠	0	0	0	0	0	0	0	0	0	0	1	0
성분분석	0	0	0	0	0	0	0	0	0	0	1	0
일정	0	0	0	0	0	0	0	0	0	0	8	0
카셋	2	0	0	0	0	0	0	0	0	0	0	0
이야말로	0	0	0	0	0	0	0	0	0	0	3	0
단적	0	0	0	0	0	0	0	0	0	0	3	0
1646	0	0	0	1	0	0	0	0	0	0	0	0
집주인	0	0	0	0	0	0	0	0	0	0	2	0
보사위	0	0	0	0	0	0	0	0	0	0	1	0
왕인순	1	0	0	0	0	0	0	0	0	0	0	0
소학교	0	0	0	0	0	0	0	0	0	0	1	0
국제행사	0	0	0	0	0	0	0	0	0	0	1	0
49	0	0	0	0	0	0	0	0	0	0	2	0
임실	0	0	1	0	0	0	0	0	0	0	0	0
패이	0	0	0	0	0	0	0	0	0	0	1	0
충무실	0	0	0	0	0	0	0	0	0	0	1	0
어야만	0	0	0	0	0	0	0	0	0	0	2	0
ㄴ데다	0	0	0	0	0	0	0	0	0	0	4	0
국립발레단	0	3	0	0	0	0	0	0	0	0	0	0
입히	0	0	0	0	0	0	0	0	0	0	3	0
지신밟기	0	0	0	0	0	0	0	0	0	0	2	0
전편	0	0	0	0	0	0	0	0	0	0	1	0
어처구니	0	0	0	0	0	0	0	0	0	0	2	0
조약돌	0	0	0	0	0	0	0	0	0	0	1	0
안이	0	0	0	0	0	0	0	0	0	0	1	0
라틴어	0	0	0	0	0	0	0	0	0	0	1	0
친척	0	0	0	0	0	0	0	0	0	0	2	0
제3	0	0	0	0	0	0	0	0	0	0	4	0
체코	0	0	2	0	0	0	0	0	0	0	0	0
理性主義	0	0	0	0	0	0	0	0	0	0	1	0
극복	0	0	0	0	0	0	0	0	0	0	9	0
카미유	1	0	0	0	0	0	0	0	0	0	0	0
천문대	0	0	0	0	0	0	0	0	0	0	1	0
흔들거리	0	0	0	0	0	0	0	0	0	0	1	0
불만	0	0	0	0	0	0	0	0	0	0	7	0
가만가만	0	0	0	0	0	0	0	0	0	0	1	0
하나고등학교	0	1	0	0	0	0	0	0	0	0	0	0
바니아	0	0	1	0	0	0	0	0	0	0	0	0
짚	0	0	0	0	0	0	0	0	0	0	1	0
요즈음	0	0	0	0	0	0	0	0	0	0	2	0
확고	0	0	0	0	0	0	0	0	0	0	2	0
근본요소	0	0	0	0	0	0	0	0	0	0	2	0
불어넣	0	0	0	0	0	0	0	0	0	0	1	0
재배	0	0	0	0	0	0	0	0	0	0	2	0
적용지역	0	0	0	0	0	0	0	0	0	0	1	0
노동력	0	0	0	0	0	0	0	0	0	0	1	0
만들	0	0	0	0	0	0	0	0	0	0	78	0
멀	0	0	0	0	0	0	0	0	0	0	14	0
1988	0	0	0	1	0	0	0	0	0	0	0	0
반체제	0	0	0	0	0	0	0	0	0	0	2	0
셔먼	1	0	0	0	0	0	0	0	0	0	0	0
과학활동	0	0	0	0	0	0	0	0	0	0	17	0
많	0	0	0	0	0	0	0	0	0	0	103	0
생명운동	0	1	0	0	0	0	0	0	0	0	0	0
소산	0	0	0	0	0	0	0	0	0	0	1	0
끌끌	0	0	0	0	0	0	0	0	0	0	1	0
도매금	0	0	0	0	0	0	0	0	0	0	1	0
대변인	0	0	0	0	0	0	0	0	0	0	2	0
심학	0	0	0	0	0	0	0	0	0	0	2	0
K	0	0	0	0	0	0	0	0	0	0	1	0
지준율인하	0	0	0	0	0	0	0	0	0	0	1	0
라디오	0	0	0	0	0	0	0	0	0	0	2	0
민노총계열	0	0	0	0	0	0	0	0	0	0	1	0
별안간	0	0	0	0	0	0	0	0	0	0	1	0
쓰이	0	0	0	0	0	0	0	0	0	0	3	0
중간평가	0	0	0	0	0	0	0	0	0	0	1	0
급급	0	0	0	0	0	0	0	0	0	0	1	0
별수	0	0	0	0	0	0	0	0	0	0	1	0
구청공무원	0	0	0	0	0	0	0	0	0	0	1	0
실용주의	0	0	0	0	0	0	0	0	0	0	4	0
지휘체계	0	0	0	0	0	0	0	0	0	0	2	0
꼭두서니빛	0	0	0	0	0	0	0	0	0	0	1	0
는단	0	0	0	0	0	0	0	0	0	0	1	0
밝히	0	0	0	0	0	0	0	0	0	0	42	0
과도기	0	0	0	0	0	0	0	0	0	0	2	0
라기	0	0	0	0	0	0	0	0	0	0	2	0
엑세스	0	0	0	0	0	0	0	0	0	0	1	0
교육제도	0	0	0	0	0	0	0	0	0	0	1	0
軍神	0	0	0	0	0	0	0	0	0	0	2	0
수출가격	0	0	0	0	0	0	0	0	0	0	1	0
중앙대	0	1	0	0	0	0	0	0	0	0	0	0
쇼단	0	0	0	0	0	0	0	0	0	0	6	1
폭파사건	0	0	0	0	0	0	0	0	0	0	2	0
라이자	2	0	0	0	0	0	0	0	0	0	0	0
가엾	0	0	0	0	0	0	0	0	0	0	1	0
인사	0	0	0	0	0	0	0	0	0	0	13	0
순진	0	0	0	0	0	0	0	0	0	0	1	0
을수록	0	0	0	0	0	0	0	0	0	0	1	0
아르헨티나	0	0	1	0	0	0	0	0	0	0	0	0
좀	0	0	0	0	0	0	0	0	0	0	15	0
팽창정책	0	0	0	0	0	0	0	0	0	0	3	0
떠들썩	0	0	0	0	0	0	0	0	0	0	1	0
임대	0	0	0	0	0	0	0	0	0	0	1	0
희생자	0	0	0	0	0	0	0	0	0	0	2	0
이창복	1	0	0	0	0	0	0	0	0	0	0	0
축산과	0	0	0	0	0	0	0	0	0	0	1	0
사티	0	0	0	0	0	0	0	0	0	0	0	1
일원	0	0	0	0	0	0	0	0	0	0	2	0
선전장	0	0	0	0	0	0	0	0	0	0	1	0
명시	0	0	0	0	0	0	0	0	0	0	3	0
最高至善	0	0	0	0	0	0	0	0	0	0	1	0
박경리	1	0	0	0	0	0	0	0	0	0	0	0
우체국	0	0	0	0	0	0	0	0	0	0	1	0
초순	0	0	0	0	0	0	0	0	0	0	0	1
절망	0	0	0	0	0	0	0	0	0	0	1	0
계열	0	0	0	0	0	0	0	0	0	0	7	0
texture	0	0	0	0	0	0	0	0	0	0	1	0
등쪽	0	0	0	0	0	0	0	0	0	0	1	0
절상	0	0	0	0	0	0	0	0	0	0	1	0
영화학과	0	0	0	0	0	0	0	0	0	0	1	0
발레스타	0	0	0	0	0	0	0	0	0	0	2	0
게파트	0	0	0	0	0	0	0	0	0	0	0	1
자생력	0	0	0	0	0	0	0	0	0	0	1	0
억지	0	0	0	0	0	0	0	0	0	0	2	0
쇼	0	0	0	0	0	0	0	0	0	0	5	0
}	0	0	0	0	0	0	0	0	0	0	17	0
상황	0	0	0	0	0	0	0	0	0	0	24	0
열띠	0	0	0	0	0	0	0	0	0	0	1	0
알맹이	0	0	0	0	0	0	0	0	0	0	1	0
핍박	0	0	0	0	0	0	0	0	0	0	1	0
화재감지기	0	0	0	0	0	0	0	0	0	0	6	0
일상	0	0	0	0	0	0	0	0	0	0	5	0
사회불만	0	0	0	0	0	0	0	0	0	0	1	0
생겨나	0	0	0	0	0	0	0	0	0	0	8	0
캐릭터화장품	0	0	0	0	0	0	0	0	0	0	1	0
오랫만	0	0	0	0	0	0	0	0	0	0	1	0
수없	0	0	0	0	0	0	0	0	0	0	2	0
영향	0	0	0	0	0	0	0	0	0	0	27	0
교통	0	0	0	0	0	0	0	0	0	0	2	0
죄목	0	0	0	0	0	0	0	0	0	0	1	0
문화부	0	8	0	0	0	0	0	0	0	0	0	0
구천	3	0	0	0	0	0	0	0	0	0	0	0
라니까	0	0	0	0	0	0	0	0	0	0	1	0
화력	0	0	0	0	0	0	0	0	0	0	1	0
도착	0	0	0	0	0	0	0	0	0	0	10	0
알버트홀	0	0	0	0	0	0	0	0	0	0	1	0
휴가병	0	0	0	0	0	0	0	0	0	0	1	0
선녀	1	0	0	0	0	0	0	0	0	0	0	0
작별	0	0	0	0	0	0	0	0	0	0	2	0
빨갱이	0	0	0	0	0	0	0	0	0	0	1	0
자각	0	0	0	0	0	0	0	0	0	0	2	0
끊기	0	0	0	0	0	0	0	0	0	0	5	0
타밀어	0	0	0	0	0	0	0	0	0	0	1	0
역대	0	0	0	0	0	0	0	0	0	0	2	0
NGO	0	0	0	0	0	0	0	0	0	0	0	1
천만	0	0	0	0	0	0	0	0	0	0	6	1
천주교	0	3	0	0	0	0	0	0	0	0	0	0
상담자	0	0	0	0	0	0	0	0	0	0	1	0
잔뜩	0	0	0	0	0	0	0	0	0	0	3	0
호소	0	0	0	0	0	0	0	0	0	0	3	0
승용차	0	0	0	0	0	0	0	0	0	0	3	0
두려움	0	0	0	0	0	0	0	0	0	0	1	0
노래	0	0	0	0	0	0	0	0	0	0	22	0
로마	0	0	17	0	0	0	0	0	0	0	1	0
장학기능	0	0	0	0	0	0	0	0	0	0	1	0
인체내	0	0	0	0	0	0	0	0	0	0	1	0
불매	0	0	0	0	0	0	0	0	0	0	1	0
중국어	0	0	0	0	0	0	0	0	0	0	1	0
공공부문	0	0	0	0	0	0	0	0	0	0	1	0
고려조	0	0	0	1	0	0	0	0	0	0	0	0
긴박	0	0	0	0	0	0	0	0	0	0	3	0
자국민	0	0	0	0	0	0	0	0	0	0	1	0
실토	0	0	0	0	0	0	0	0	0	0	1	0
과외수업	0	0	0	0	0	0	0	0	0	0	1	0
좀체	0	0	0	0	0	0	0	0	0	0	2	0
쳐들어가	0	0	0	0	0	0	0	0	0	0	1	0
헌책	0	0	0	0	0	0	0	0	0	0	1	0
계좌	0	0	0	0	0	0	0	0	0	0	1	0
국장	0	0	0	0	0	0	0	0	0	0	4	0
평가	0	0	0	0	0	0	0	0	0	0	22	0
전통음악	0	0	0	0	0	0	0	0	0	0	1	0
재정신청	0	0	0	0	0	0	0	0	0	0	1	0
아리안	0	0	0	0	0	0	0	0	0	0	1	0
강의	0	0	0	0	0	0	0	0	0	0	5	0
이용자	0	0	0	0	0	0	0	0	0	0	1	0
독특	0	0	0	0	0	0	0	0	0	0	6	0
신참회원국	0	0	0	0	0	0	0	0	0	0	1	0
일반인	0	0	0	0	0	0	0	0	0	0	4	0
법문	0	0	0	0	0	0	0	0	0	0	1	0
a	0	0	0	0	0	0	0	0	0	0	1	0
호들갑	0	0	0	0	0	0	0	0	0	0	1	0
사외이사	0	0	0	0	0	0	0	0	0	0	1	0
一切衆生	0	0	0	0	0	0	0	0	0	0	1	0
북한실정	0	0	1	0	0	0	0	0	0	0	0	0
굳히	0	0	0	0	0	0	0	0	0	0	3	0
용신제	0	0	0	0	0	0	0	0	0	0	1	0
노출	0	0	0	0	0	0	0	0	0	0	4	0
논점	0	0	0	0	0	0	0	0	0	0	1	0
하숙집	0	0	0	0	0	0	0	0	0	0	9	0
회계산	0	0	1	0	0	0	0	0	0	0	0	0
의병운동	0	0	0	0	0	0	0	0	0	0	1	0
반지중	0	0	0	0	0	0	0	0	0	0	1	0
노사	0	2	0	0	0	0	0	0	0	0	1	0
형사소송법	0	0	0	0	0	0	0	0	0	0	1	0
장이	0	0	0	0	0	0	0	0	0	0	2	0
네트웍	0	0	0	0	0	0	0	0	0	0	1	0
후발국	0	0	0	0	0	0	0	0	0	0	1	0
스페인어	0	0	0	0	0	0	0	0	0	0	1	0
내다보	0	0	0	0	0	0	0	0	0	0	2	0
구매계획	0	0	0	0	0	0	0	0	0	0	2	0
권세	0	0	0	0	0	0	0	0	0	0	4	0
엄두	0	0	0	0	0	0	0	0	0	0	1	0
세계평화	0	0	0	0	0	0	0	0	0	0	2	0
체신부	0	1	0	0	0	0	0	0	0	0	0	0
비인간	0	0	0	0	0	0	0	0	0	0	1	0
하룻밤새	0	0	0	1	0	0	0	0	0	0	0	0
처형	0	0	0	0	0	0	0	0	0	0	2	0
걷잡	0	0	0	0	0	0	0	0	0	0	2	0
처분	0	0	0	0	0	0	0	0	0	0	1	0
어치	0	0	0	0	0	0	0	0	0	0	1	0
휴스틴	0	0	1	0	0	0	0	0	0	0	0	0
연달	0	0	0	0	0	0	0	0	0	0	1	0
그라바노	3	0	0	0	0	0	0	0	0	0	0	0
목수일	0	0	0	0	0	0	0	0	0	0	1	0
辨證法的	0	0	0	0	0	0	0	0	0	0	1	0
경상비용	0	0	0	0	0	0	0	0	0	0	1	0
간밤내	0	0	0	0	0	0	0	0	0	0	1	0
서울시내	0	0	1	0	0	0	0	0	0	0	0	0
